reviewerID,asin,,,,reviewText,overall,summary,unixReviewTime,reviewTime
A39JMLMY96E8CP,B0002CZW0Y,103,,,"Peter Piper Picked A Pack of Purple Peppers - test passed, no ""puh"" sound to be found on the recording.",5,Pop B Gone,1392595200,"02 17, 2014"
A26Y7G0VFYUYSL,B0002CZW0Y,523,,,"This is a decent pop filter. It gets the job done but it has a few flaws. It attracts a good amount of dust, the screen tends to mess up (which caused me to tear the first screen), & the goose neck tends to unwrap it's self out of place. It also gets shakey so I tend to have to screw it back in. Other than that, it's a decent pop filter but not for the price. Under $10 would've been better. I should have went with something cheaper than $20 *cough cough* the Auphonix pop filter *cough cough* but, I will in the future.",3,It gets the job done. That's what matters right? Aha....,1404691200,"07 7, 2014"
AKDQ6O42VUK1U,B0002CZW0Y,28,,,does not stay in place well.,3,Three Stars,1404691200,"07 7, 2014"
AH4HBHRM707WA,B0002CZW0Y,711,,,"I read several reviews of pop filters on Amazon and was surprised by how dissatisfied many were.  Finally I just went with this one and I'm pretty happy with it.  It seems quite servicable.  It is a double filter and attaches to my stand well enough.  The arm is just a little weak butit does stay put if you just don't bump it.  I guess there is a balance between stiffness and ease of possitioning it.  I think possitioning it would be a little easier if the arm was just a little stiffer.I can blow on it directly (not quite as hard as blowing out a cake full of candles) and I feel nothing on the other side and hear no wind rumble in my mic.So then, I'm gonna keep it and use it 'till it rots or gets lost.",4,Good Unit- Does the Job,1306454400,"05 27, 2011"
A2XKZS6UXZWK9M,B0002CZW0Y,329,,,"Though I'd warn if you don't know about audio this does not mean you can place your mic right in front of you and have the pop filter magically de-esse the whole thing, but between the pop filter and a slightly off-center placement it seems to keep the majority of erroneous pops and esses's from making an appearance in any way.",4,Does what it says,1357516800,"01 7, 2013"
A1UMM894XSEO4F,B0002CZW0Y,111,,,"works very well, keeps the popping to a bare minimum, easy to install, cleans in a flash, lightweight and works",4,microphone filter,1388707200,"01 3, 2014"
A1K45HFFFDNP1A,B0002CZW0Y,221,,,"I do a lot of podcasts and dubbing over videos, and after using this filter, the pop that occurs with P's and B's in the voice are basically gone. It makes your audio more professional when you eliminate these annoyances.",4,Get this for your microphone,1311811200,"07 28, 2011"
A27S1RZ4JF0S3N,B0002CZW0Y,129,,,"When you record singing, you need this to prevent the pop sound. It is definitely worth it. It also makes you looks professional.",5,You need it,1313712000,"08 19, 2011"
A3O9JAQME0YOB0,B0002CZW0Y,118,,,"This pop-filter rocks. I like it a lot, does well compared to lots of other filters I tried. It's got a nice look too.",5,Does the job well!,1364515200,"03 29, 2013"
A2N7F3MVCTAOYP,B0002CZW0Y,406,,,"Use this for home recordings and some voice over recordings for work. I like the long neck on it and its a double filter so you get a tad bit extra. I tested it against my single filter and it did make a difference, as expected. It makes sense that if you have an additional layer there it will filter more effectively, but I wasnt sure if it would effect tone or highs, and I didnt notice either effected.",5,Great pop filter with long neck,1346284800,"08 30, 2012"
A2V9R0KCU8X6EH,B0002CZW0Y,175,,,This was a great investment for my home studio. I've been able to eliminate the majority of pops coming from my Condenser Microphone. I should of bought this a long time ago!!,5,Nady Pop Filter,1308268800,"06 17, 2011"
A2D0F8W7FDBBS6,B0002CZW0Y,157,,,"I use it with an Audio Technica 2020, it work very well, the filter stays in place and it really improves the quality of the recording. Not much else to say.",5,Great Pop filter,1267660800,"03 4, 2010"
A2CPP7BZKOF9TP,B0002CZW0Y,126,,,works well but wish it was a bit heavier and the construction was a little better made. but other than that works as intended.,4,what can i say it is a pop filter,1366502400,"04 21, 2013"
A2XD36ONYLNU5J,B0002CZW0Y,207,,,"I love this pop filter!  It is every to attactch and doesn't scratch the mic stand as some pop filter clamps do.  The adjustable arm is very flexible, yet sturdy to assure you of proper pop filter placement.",5,Awesome!,1326067200,"01 9, 2012"
ACUGOV6HBWDXB,B0002CZW0Y,417,,,"For the price, this is one of the best pop filters. It easily clamps onto my stand and doesn't move around after I place it. However, there is one problem I've had with it. It can easily lose grip of the arm holding the filter. What I mean is that, if I pick up the mic, the arm will swivel away. Granted this was caused by me dropping it once, but before it was fine. So for a good price you get a filter that works.",4,Good for the price,1355184000,"12 11, 2012"
A1W3CEEQBJ4GTN,B0002CZW0Y,124,,,Tested this on my Blue Yeti USB Microphone and could tell the difference with the POP filter on right away. Good investment.,5,Definitely an improvement,1377475200,"08 26, 2013"
AMP0Z3DR4RCH7,B0002CZW0Y,171,,,There too many required words to type for a product that doesn't need that much explanation.  It mounts to any mic stand and is formable to any position you need.  sturdy.,5,Perfectly Adjustable,1375401600,"08 2, 2013"
A2WYF4POBUXL2O,B0002CZW0Y,202,,,"A needed accessory for any vocal recording, period. My only gripe about this model is why the straight bracket part needs to stick out so dang far, since you can bend the arm out in any position anyway.",4,"It's necessary, so get one already!",1254009600,"09 27, 2009"
A310MXGFV4RIK0,B0002CZW0Y,614,,,"Well thought out unit that does what it says it will, drop all that POP! I really like the way the clamp connector is rubberized to protect the finish of your mic stand. And being that it is rubberized, it allows you to adjust the filter to the mic without having to loosen everything up because rubber has an inherent ""give."" And this is where the flexible arm allows you to fine tune the filters proximity to the singer, allowing you to do what you do best -- Sing! And then; and now for the really important part: everything stays where you last left it. Hell, even my cats can't do that, and they're porcelain.",5,Great POP Filter!,1355702400,"12 17, 2012"
A37KK1CLMULHE4,B0002CZW0Y,121,,,"Good solid construction. It hooks onto the mic stand and works as advertised, i.e removes the pops from vocal recordings.",4,Solid construction,1348099200,"09 20, 2012"
A3EU3ET85O8ZFX,B0002CZW0Y,132,,,Very sturdy and awesome pop filter. Adjustable to any length you want and just a great pop filter! I would recommend this to anyone!,5,Awesome,1324339200,"12 20, 2011"
A2Z84UZPX7064Q,B0002CZW0Y,123,,,This filter arrived very quickly! I use it with a Scarlett mic and it does exactly what a pop filter should. Good purchase.,5,Pretty Good Filter for the price,1374969600,"07 28, 2013"
AJK15Q9JOEHRH,B0002CZZW4,285,,,"These are high quality cables, both construction wise and in audio quality.  I use these shorter cables if I have to run bits of my rack to external amps/units, ie: unplugging and plugging in a lot, and I find these cables stand up to more abuse than the average cable.  I'm satisfied.",5,High quality cable,1398038400,"04 21, 2014"
A1K582XYLTKUCD,B0002CZZW4,104,,,Good Quality cable and price. Works as good as those expensive 99 dlls cables.It does not make any noise,5,Excellent product,1370736000,"06 9, 2013"
A3DDZ2SENG07MS,B0002CZZW4,134,,,"Sometimes I have to run a longer cable to a snake if I'm doing the big band thing. Otherwise, I use this cable at every show. Love it.",5,Use it at every gig,1388448000,"12 31, 2013"
A2JK2ITE138P7Z,B0002CZZW4,109,,,Looks vintage but works great at a great price. As good or better than my Monster cable for a lot less money!,5,Vintage look cable,1379030400,"09 13, 2013"
